"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.283065564E1,-7.218890190E-1,-3.481935859E-1,-9.865948677E0,9.898449668E0
1.283565564E1,-6.328366995E-1,-8.289901614E-1,-1.132111645E1,1.136905381E1
1.284065564E1,2.176478386E0,-8.463707566E-1,-3.948508739E0,4.587387371E0
1.284565564E1,5.680085182E0,-6.220268607E-1,1.656150436E1,1.751952373E1
1.285065564E1,-9.960865974E-1,5.269721746E-1,2.520830345E1,2.523347877E1
1.285565564E1,-5.130582809E0,5.706495047E-1,1.545606804E1,1.629535394E1
1.286065564E1,-2.101569414E0,-1.823177338E-1,2.391594887E0,3.188974735E0
1.286565564E1,9.399908781E-2,-2.036454082E-1,-3.731007576E0,3.737743278E0
1.287065564E1,3.925563097E-1,1.339849234E-1,-5.678581238E0,5.693710327E0
1.287565564E1,2.593348026E-1,7.455588132E-2,-6.797775269E0,6.803128818E0
1.288065564E1,1.177323163E-1,-1.413138211E-2,-7.845536232E0,7.846432270E0
1.288565564E1,4.725931287E-1,-1.417280436E-1,-6.257558346E0,6.276979174E0
1.289065564E1,1.582085848E0,-3.570108414E-1,-1.965003014E0,2.547879356E0
1.289565564E1,2.891259909E0,-5.509817600E-1,4.822659492E0,5.649868082E0
1.290065564E1,1.447141171E0,-9.419891238E-2,9.727268219E0,9.834776968E0
1.290565564E1,-2.681212902E0,4.199472666E-1,6.713786125E0,7.241559395E0
1.291065564E1,-2.204397917E0,-2.197342813E-1,4.158515930E-1,2.254015501E0
1.291565564E1,9.208077192E-2,-2.457364649E-1,-2.986329079E0,2.997836994E0
1.292065564E1,7.332276106E-1,-1.504026353E-2,-4.308797359E0,4.370764650E0
1.292565564E1,9.135746360E-1,-1.656180024E-1,-4.279533386E0,4.379092822E0
1.293065564E1,9.068093300E-1,-2.187234610E-1,-3.498033524E0,3.620273698E0
1.293565564E1,5.840865970E-1,3.422468901E-2,-2.218394279E0,2.294254053E0
1.294065564E1,2.839331031E-1,2.623700500E-1,-6.306619644E-1,7.397233020E-1
1.294565564E1,2.851299047E-1,3.661256433E-1,1.205535889E0,1.291767714E0
1.295065564E1,-5.653778315E-1,1.836736202E-1,2.589917183E0,2.657265343E0
1.295565564E1,-5.592025757E0,-1.338754296E0,1.857825279E0,6.042725370E0
1.296065564E1,-6.805713177E0,-2.037235260E0,9.936227798E-1,7.173238151E0
1.296565564E1,-6.653398514E0,-2.848990440E0,5.180377960E-1,7.256226393E0
1.297065564E1,-4.651074886E0,-4.323932171E0,6.773700714E-1,6.386526226E0
1.297565564E1,-2.247451305E0,-5.736618519E0,4.549198151E-1,6.177926953E0
1.298065564E1,-7.186809778E-1,-6.766586304E0,6.933593750E-2,6.804998165E0
1.298565564E1,1.415830553E-1,-7.170178890E0,8.660221100E-2,7.172099485E0
1.299065564E1,2.338216603E-1,-6.649687767E0,2.642879486E-1,6.659044082E0
1.299565564E1,-1.794225872E-1,-5.298164368E0,5.719470978E-2,5.301510102E0
1.300065564E1,-1.044388890E0,-4.031729221E0,-5.622386932E-1,4.202582660E0
1.300565564E1,-1.824359894E0,-3.500567675E0,-9.631271362E-1,4.063234789E0
1.301065564E1,-2.209075928E0,-3.432857275E0,-7.657642365E-1,4.153422732E0
1.301565564E1,-2.062484741E0,-3.377298355E0,-5.258464813E-2,3.957619566E0
1.302065564E1,-1.601893425E0,-2.959880829E0,7.480869293E-1,3.447693594E0
1.302565564E1,-9.952439070E-1,-2.152580500E0,1.412590981E0,2.760348985E0
1.303065564E1,-4.413486123E-1,-1.324153185E0,1.810976028E0,2.286439247E0
1.303565564E1,4.028853178E-1,-7.068622112E-1,1.933362007E0,2.097584186E0
1.304065564E1,1.313179970E0,-4.870843887E-1,1.675609589E0,2.183886519E0
1.304565564E1,2.377719879E0,-5.568509102E-1,1.407351494E0,2.818558672E0
1.305065564E1,3.625827074E0,-8.105548620E-1,1.275346756E0,3.928120480E0
1.305565564E1,5.025042534E0,-1.249622703E0,1.231607437E0,5.322543212E0
1.306065564E1,5.950189590E0,-1.480453134E0,9.990911484E-1,6.212461732E0
1.306565564E1,5.951229095E0,-1.085752964E0,-2.100372314E-1,6.053106879E0
1.307065564E1,5.396220207E0,-4.855871201E-1,-2.033050537E0,5.786906070E0
1.307565564E1,4.828005314E0,-3.097593784E-1,-3.421436310E0,5.925522138E0
1.308065564E1,4.319671154E0,-6.303009987E-1,-3.333651543E0,5.492728906E0
1.308565564E1,3.751704216E0,-1.195768118E0,-1.526127815E0,4.223057189E0
1.309065564E1,2.876581669E0,-1.614067078E0,1.424945831E0,3.593105238E0
1.309565564E1,1.887099147E0,-1.755455256E0,4.669833183E0,5.333864294E0
1.310065564E1,8.786401153E-1,-1.843245268E0,6.228071213E0,6.554268273E0
1.310565564E1,-2.139902115E-2,-2.064345837E0,4.895141602E0,5.312663452E0
1.311065564E1,-7.347602844E-1,-2.188709259E0,1.706855774E0,2.871180511E0
1.311565564E1,-1.101303935E0,-2.197142601E0,-1.578714371E0,2.921069159E0
1.312065564E1,-1.271919489E0,-2.075041771E0,-3.599269390E0,4.344918605E0
1.312565564E1,-1.265612006E0,-1.943075657E0,-4.212614059E0,4.808683185E0
1.313065564E1,-9.884779453E-1,-1.936120510E0,-3.670818329E0,4.266211256E0
1.313565564E1,-5.282076001E-1,-1.974604607E0,-2.927711964E0,3.570653156E0
1.314065564E1,6.816615164E-2,-2.045023918E0,-2.002312660E0,2.862870140E0
1.314565564E1,6.102427244E-1,-1.935214996E0,-1.326331139E0,2.424171519E0
1.315065564E1,1.023602009E0,-1.632369995E0,-9.585223198E-1,2.152012526E0
1.315565564E1,1.326912999E0,-1.150583267E0,-8.936767578E-1,1.970583190E0
1.316065564E1,1.544396043E0,-7.570466995E-1,-1.092442036E0,2.037574157E0
1.316565564E1,1.643740416E0,-4.713521004E-1,-1.128956318E0,2.049048004E0
1.317065564E1,1.468458056E0,-3.508729935E-1,-1.083047390E0,1.858083036E0
1.317565564E1,1.010074019E0,-3.137655258E-1,-7.235913277E-1,1.281515798E0
1.318065564E1,4.510472417E-1,-2.846450806E-1,-4.131808281E-1,6.746738715E-1
1.318565564E1,-1.271277368E-1,-2.700567245E-1,-7.157182693E-2,3.069440052E-1
1.319065564E1,-4.752797484E-1,-2.268753052E-1,1.187252998E-1,5.398693733E-1
1.319565564E1,-4.726905227E-1,-1.259965897E-1,3.398518562E-1,5.956599324E-1
1.320065564E1,-1.385065913E-1,-1.841068268E-2,2.490644455E-1,2.855803339E-1
1.320565564E1,4.654513001E-1,1.749038696E-3,2.993440628E-2,4.664161668E-1
1.321065564E1,1.170448065E0,-5.456447601E-2,-2.524392605E-1,1.198603994E0
1.321565564E1,1.724132776E0,-9.926128387E-2,-5.833158493E-1,1.822839547E0
1.322065564E1,2.001059771E0,-2.154254913E-2,-9.288008213E-1,2.206212876E0
1.322565564E1,2.007546902E0,1.156129837E-1,-1.026377439E0,2.257667286E0
1.323065564E1,1.988156199E0,3.664026260E-1,-1.033937693E0,2.270692209E0
1.323565564E1,2.001908779E0,6.782407761E-1,-8.385226727E-1,2.273932625E0
1.324065564E1,2.007998705E0,9.637231827E-1,-4.264718294E-1,2.267752057E0
1.324565564E1,1.993011951E0,1.209830284E0,-2.588510513E-2,2.331620894E0
1.325065564E1,1.843868732E0,1.368418694E0,2.595219612E-1,2.310794944E0
1.325565564E1,1.684615612E0,1.412498474E0,6.553835869E-1,2.294037782E0
1.326065564E1,1.408866405E0,1.433363914E0,1.101680994E0,2.291972441E0
1.326565564E1,1.225287557E0,1.394698143E0,1.446482182E0,2.353470460E0
1.327065564E1,1.026231647E0,1.256564140E0,1.897595525E0,2.496592399E0
1.327565564E1,8.334085345E-1,1.041794777E0,2.351192474E0,2.703333534E0
1.328065564E1,7.008236647E-1,7.753038406E-1,2.985671997E0,3.163303199E0
1.328565564E1,6.209871769E-1,6.219797134E-1,3.508428812E0,3.616843453E0
1.329065564E1,5.609853268E-1,4.646320343E-1,3.965058804E0,4.031411512E0
1.329565564E1,5.121833086E-1,3.390989304E-1,4.536845207E0,4.578240302E0
1.330065564E1,4.518595338E-1,1.806764603E-1,5.357496738E0,5.379553171E0
1.330565564E1,3.826133609E-1,9.856510162E-2,5.972693443E0,5.985747658E0
1.331065564E1,4.029452503E-1,7.116413116E-2,6.568877220E0,6.581609009E0
1.331565564E1,4.469259977E-1,-3.394031525E-2,7.101804256E0,7.115934126E0
1.332065564E1,5.149894357E-1,-1.615877151E-1,7.593349457E0,7.612508173E0
1.332565564E1,5.663543940E-1,-2.766094208E-1,8.067092896E0,8.091678309E0
1.333065564E1,5.641957521E-1,-3.197536469E-1,8.482780457E0,8.507533339E0
1.333565564E1,4.998709261E-1,-1.915378571E-1,8.890678406E0,8.906779452E0
1.334065564E1,3.979541659E-1,6.824207306E-2,9.274523735E0,9.283308409E0
1.334565564E1,2.610996366E-1,3.897724152E-1,9.717896461E0,9.729214110E0
1.335065564E1,5.547100306E-2,7.934479713E-1,1.018547630E1,1.021648493E1
1.335565564E1,-3.083015680E-1,5.582551956E-1,8.876704216E0,8.899582937E0
1.336065564E1,-1.590288520E0,-2.315237045E0,1.382975578E0,3.130808458E0
1.336565564E1,-3.737561226E0,-6.251311779E0,-7.940160751E0,1.077471186E1
1.337065564E1,-4.376039028E0,-8.594378471E0,-1.447716522E1,1.739544112E1
1.337565564E1,-3.436641455E0,-8.233886719E0,-1.663493919E1,1.887666806E1
1.338065564E1,-2.101869106E0,-5.371912956E0,-1.315194225E1,1.436136789E1
1.338565564E1,-1.176804543E0,-1.387627125E0,-5.826086998E0,6.103578268E0
1.339065564E1,-8.032107353E-1,2.529430866E0,1.587824821E0,3.092629246E0
1.339565564E1,-9.324495196E-1,4.933072567E0,7.860975742E0,9.327357969E0
1.340065564E1,-1.332567215E0,5.544890404E0,1.083959961E1,1.224820251E1
1.340565564E1,-1.288306355E0,4.895745277E0,1.107244968E1,1.217485922E1
1.341065564E1,-7.124430537E-1,3.442990303E0,8.418199539E0,9.122929399E0
1.341565564E1,-3.722172976E-2,1.540105104E0,2.720050812E0,3.126017532E0
1.342065564E1,1.094257832E-1,-4.034686089E-1,-4.970140457E0,4.987690556E0
1.342565564E1,-7.697285414E-1,-2.279825926E0,-1.181789684E1,1.206038035E1
1.343065564E1,-1.717642665E0,-3.274959087E0,-1.253552532E1,1.306962312E1
1.343565564E1,-1.799095988E0,-3.529181957E0,-6.604502678E0,7.701384764E0
1.344065564E1,-1.527075648E0,-3.758399725E0,-1.022424698E-1,4.058076151E0
1.344565564E1,-1.207849979E0,-4.750901222E0,-2.033939362E-1,4.906254487E0
1.345065564E1,-5.969355702E-1,-6.810254097E0,-6.809900284E0,9.649385204E0
1.345565564E1,2.378439188E0,-1.056718349E1,-1.995472527E1,2.270492018E1
1.346065564E1,5.350898266E0,-1.156669617E1,-2.101552963E1,2.457789776E1
1.346565564E1,1.792737961E0,-1.979997516E0,2.914710045E0,3.953458512E0
1.347065564E1,8.973458409E-1,4.746707916E0,1.404020023E1,1.484801967E1
1.347565564E1,-3.183918595E-1,1.034645438E-1,1.232252026E1,1.232706712E1
1.348065564E1,4.872228205E-2,-1.018113971E0,9.797845840E0,9.850721447E0
1.348565564E1,-2.265446633E-2,-7.862063050E-1,9.910014153E0,9.941177701E0
1.349065564E1,-6.558015943E-2,-5.688753128E-1,9.884234428E0,9.900808559E0
1.349565564E1,-1.865519285E-1,-3.245136738E-1,9.878826141E0,9.885915065E0
1.350065564E1,-8.238250613E-1,1.613293290E-1,1.072775745E1,1.076055272E1
1.350565564E1,-1.017705202E0,3.904423714E-1,1.081297970E1,1.086778262E1
1.351065564E1,-6.864027977E-1,3.664413095E-1,1.003653717E1,1.006665319E1
1.351565564E1,-6.056363583E-1,5.233422518E-1,9.604716301E0,9.638011088E0
1.352065564E1,-9.952026606E-1,1.142724276E0,2.802096367E0,3.185591178E0
1.352565564E1,-9.608429670E-1,1.402197123E0,-3.025411987E1,3.030183402E1
1.353065564E1,1.485648632E0,-1.784783721E0,-4.649079132E1,4.654875167E1
1.353565564E1,4.614752829E-1,-1.447062492E0,-2.265554047E1,2.270639696E1
1.354065564E1,-1.039947495E-1,3.958241940E-1,5.858277321E0,5.872555225E0
1.354565564E1,-2.204571664E-2,5.254415274E-1,9.881817818E0,9.895802049E0
1.355065564E1,2.285798043E-1,2.801259756E-1,9.762607574E0,9.769300177E0
1.355565564E1,3.731831312E-1,8.859497309E-2,9.703156471E0,9.710734278E0
1.356065564E1,4.570640922E-1,-8.958840370E-2,9.416464806E0,9.427976618E0
1.356565564E1,3.788225651E-1,-4.898791909E-1,4.519946575E0,4.562171106E0
1.357065564E1,3.074496686E-1,-2.040537119E0,-1.055412865E1,1.075397362E1
1.357565564E1,-1.923641443E0,-3.723016739E0,-2.149315643E1,2.189787715E1
1.358065564E1,-4.618355751E0,-3.197137356E0,-8.892643929E0,1.051808030E1
1.358565564E1,-3.736233711E0,7.454738617E-1,1.487588406E1,1.535601185E1
1.359065564E1,2.490221262E0,3.285880566E0,1.593734932E1,1.646199612E1
1.359565564E1,5.010498762E-1,-2.942406535E-1,1.082979870E1,1.084537544E1
1.360065564E1,3.563629389E-1,-1.969440460E0,9.836737633E0,1.003828160E1
1.360565564E1,1.478262782E0,-3.017983913E0,8.546353340E0,9.183335079E0
1.361065564E1,1.404612303E0,-2.932147503E0,8.962202072E-1,3.372482077E0
1.361565564E1,-4.631716609E-1,-2.933630466E0,-1.388267803E1,1.419681179E1
1.362065564E1,-1.029264450E0,-3.676536560E0,-1.551387978E1,1.597675725E1
1.362565564E1,9.781011343E-1,-3.804201841E0,-4.216565132E0,5.762643056E0
1.363065564E1,3.078478336E0,-3.301372766E0,3.507363319E0,5.716440192E0
1.363565564E1,3.657323837E0,-2.679936409E0,2.707589149E0,5.281014657E0
1.364065564E1,3.080711603E0,-2.123228073E0,-2.510851860E0,4.505913725E0
1.364565564E1,2.612239599E0,-1.497820020E0,-5.915827751E0,6.638092988E0
1.365065564E1,2.720105886E0,-1.117253780E0,-5.738686562E0,6.448236619E0
1.365565564E1,3.276470661E0,-1.440218449E0,-3.281491280E0,4.855684729E0
1.366065564E1,3.810855150E0,-2.398361444E0,-2.851381302E-1,4.511768871E0
1.366565564E1,3.696106434E0,-3.450972795E0,2.247822762E0,5.533816330E0
1.367065564E1,2.719877243E0,-4.160150528E0,3.908413887E0,6.322996421E0
1.367565564E1,1.530459285E0,-4.424275398E0,5.048466206E0,6.885022110E0
1.368065564E1,3.382273912E-1,-4.408406258E0,5.945259571E0,7.409085967E0
1.368565564E1,-7.317295074E-1,-4.274744034E0,6.548025608E0,7.854011968E0
1.369065564E1,-1.957398295E0,-4.069303989E0,6.501726627E0,7.916002285E0
1.369565564E1,-3.636482716E0,-3.601983070E0,4.691646576E0,6.943330337E0
1.370065564E1,-6.289413452E0,-2.700542927E0,-4.528760910E-1,6.859646523E0
1.370565564E1,-8.639270782E0,-1.289235115E0,-6.699730873E0,1.100842952E1
1.371065564E1,-9.057834625E0,-4.066359997E-2,-1.014113808E1,1.359737854E1
1.371565564E1,-8.013410568E0,4.069480896E-1,-1.008981419E1,1.289126472E1
1.372065564E1,-6.513608456E0,-2.631437778E-2,-7.563127518E0,9.981417004E0
1.372565564E1,-5.734431744E0,-1.019198418E0,-4.119628906E0,7.133990129E0
1.373065564E1,-5.364798069E0,-2.245360374E0,-1.086594582E0,5.916366226E0
1.373565564E1,-5.181826591E0,-3.515261173E0,1.342443466E0,6.403947408E0
1.374065564E1,-4.713331699E0,-4.688933372E0,3.053447723E0,7.316087402E0
1.374565564E1,-4.089273930E0,-5.753055573E0,4.129930973E0,8.177783290E0
1.375065564E1,-3.320111752E0,-6.780229568E0,4.796965599E0,8.944581265E0
1.375565564E1,-2.456616402E0,-7.579433441E0,5.131731033E0,9.477206278E0
1.376065564E1,-1.600762129E0,-8.095213890E0,5.313572407E0,9.814732754E0
1.376565564E1,-6.858370304E-1,-8.474766731E0,5.477149487E0,1.011391171E1
1.377065564E1,1.571675539E-1,-8.820284843E0,5.280584335E0,1.028137623E1
1.377565564E1,8.727865219E-1,-9.069389343E0,4.701067924E0,1.025259084E1
1.378065564E1,1.439425230E0,-9.182468414E0,4.073533535E0,1.014807108E1
1.378565564E1,1.931396365E0,-9.138681412E0,3.793187141E0,1.008137186E1
1.379065564E1,2.343600035E0,-8.826334000E0,3.574106455E0,9.806674765E0
1.379565564E1,2.706948757E0,-8.450450897E0,3.598043442E0,9.575155798E0
1.380065564E1,3.073024750E0,-8.089715958E0,3.565901756E0,9.359628236E0
1.380565564E1,3.286447525E0,-7.825457096E0,3.033195972E0,9.013256565E0
1.381065564E1,3.359170675E0,-7.546162128E0,2.165388584E0,8.539174329E0
1.381565564E1,3.175968170E0,-7.249119759E0,1.085491180E0,7.988416751E0
1.382065564E1,2.833070517E0,-6.843756676E0,-8.185863495E-2,7.407428354E0
1.382565564E1,2.384261608E0,-6.394533157E0,-1.174869061E0,6.924960291E0
1.383065564E1,1.884482384E0,-5.868893623E0,-2.270967484E0,6.569054691E0
1.383565564E1,1.526116252E0,-5.265992165E0,-3.190431833E0,6.343387074E0
1.384065564E1,1.399913549E0,-4.932995796E0,-3.916821718E0,6.452572963E0
1.384565564E1,1.471597672E0,-4.894283295E0,-4.663493156E0,6.918654284E0
1.385065564E1,1.528090954E0,-4.955707550E0,-5.190869331E0,7.337521632E0
1.385565564E1,1.481790304E0,-4.839904785E0,-5.863060951E0,7.745699746E0
1.386065564E1,1.074207306E0,-4.417972565E0,-7.019862175E0,8.363663544E0
1.386565564E1,8.001650572E-1,-4.140981674E0,-8.437751770E0,9.433114453E0
1.387065564E1,6.848245263E-1,-4.081811905E0,-9.458376884E0,1.032429496E1
1.387565564E1,9.573278427E-1,-4.159665108E0,-1.004736805E1,1.091645067E1
1.388065564E1,1.179881930E0,-4.079277992E0,-1.015682030E1,1.100879779E1
1.388565564E1,1.523942947E0,-3.935218811E0,-1.035293007E1,1.117996021E1
1.389065564E1,1.809119344E0,-3.782621384E0,-1.094961739E1,1.172498436E1
1.389565564E1,1.434961438E0,-3.579339027E0,-1.142957306E1,1.206258358E1
1.390065564E1,6.741673946E-1,-3.257414818E0,-1.171248245E1,1.217569292E1
1.390565564E1,-4.724979401E-2,-2.742109299E0,-1.206048870E1,1.236837838E1
1.391065564E1,-4.330572486E-1,-2.050149918E0,-1.238941193E1,1.256535639E1
1.391565564E1,-4.811990857E-1,-1.307282448E0,-1.261527252E1,1.269195181E1
1.392065564E1,-2.945127487E-1,-7.216186523E-1,-1.272956944E1,1.275340775E1
1.392565564E1,8.422940969E-2,-3.051986694E-1,-1.286010838E1,1.286400514E1
1.393065564E1,6.412578821E-1,-4.775905609E-2,-1.306661606E1,1.308242897E1
1.393565564E1,7.780634761E-1,4.599514008E-1,-1.322156334E1,1.325242148E1
1.394065564E1,9.112737179E-1,1.031136990E0,-1.340402031E1,1.347447304E1
1.394565564E1,7.097488642E-1,1.861987114E0,-1.354692936E1,1.369270005E1
1.395065564E1,2.775805593E-1,2.840662479E0,-1.336700726E1,1.366833191E1
1.395565564E1,9.722074866E-2,3.254889250E0,-1.299389935E1,1.339571484E1
1.396065564E1,1.167701781E-1,3.185318947E0,-1.250038147E1,1.290036546E1
1.396565564E1,2.960812747E-1,3.015280724E0,-1.251242638E1,1.287402019E1
1.397065564E1,3.468633294E-1,2.917493820E0,-1.241367149E1,1.275661884E1
1.397565564E1,2.926342785E-1,2.850025654E0,-1.233449936E1,1.266286522E1
1.398065564E1,1.876668930E-1,2.740406752E0,-1.223946571E1,1.254390565E1
1.398565564E1,2.392262220E-2,2.738941193E0,-1.217629051E1,1.248056176E1
1.399065564E1,-1.776006818E-1,2.905519485E0,-1.203248787E1,1.237959409E1
1.399565564E1,-2.937793732E-1,3.244069576E0,-1.171192646E1,1.215645981E1
1.400065564E1,-3.593751192E-1,3.609659433E0,-1.127691841E1,1.184599850E1
1.400565564E1,-2.158846706E-1,4.006347656E0,-1.082870865E1,1.154808896E1
1.401065564E1,-1.477035880E-2,4.411098957E0,-1.042793941E1,1.132254091E1
1.401565564E1,1.689525247E-1,4.702273369E0,-1.005969334E1,1.110573500E1
1.402065564E1,2.727463245E-1,4.847366333E0,-9.758743286E0,1.089974410E1
1.402565564E1,3.145651221E-1,4.841524601E0,-9.397697449E0,1.057620107E1
1.403065564E1,3.810233176E-1,4.728605747E0,-9.004756927E0,1.017794372E1
1.403565564E1,5.677714348E-1,4.580725670E0,-8.602928162E0,9.762980335E0
1.404065564E1,8.760210276E-1,4.491271973E0,-8.230709076E0,9.417192186E0
1.404565564E1,1.230988503E0,4.445531845E0,-7.924250603E0,9.169069402E0
1.405065564E1,1.520373583E0,4.375494957E0,-7.692152500E0,8.979181591E0
1.405565564E1,1.668502092E0,4.291538715E0,-7.458402634E0,8.765213838E0
1.406065564E1,1.627511501E0,4.136206150E0,-7.198266983E0,8.460026156E0
1.406565564E1,1.413558483E0,3.836217165E0,-6.960762024E0,8.072602906E0
1.407065564E1,1.121195316E0,3.305413723E0,-6.833827496E0,7.673593490E0
1.407565564E1,7.697231770E-1,2.591296673E0,-6.845793247E0,7.360175093E0
1.408065564E1,2.453646362E-1,1.812511921E0,-6.996732235E0,7.231850748E0
1.408565564E1,-4.343277812E-1,9.803028107E-1,-7.065097809E0,7.145994771E0
1.409065564E1,-4.024443626E0,-1.584061623E0,1.498786259E1,1.559940456E1
1.409565564E1,-1.774643326E1,-8.210582733E0,9.035145569E1,9.244314527E1
1.410065564E1,-2.118901253E1,-2.259515953E1,1.041172104E2,1.086273860E2
1.410565564E1,-7.052822590E0,-3.317195892E1,6.559519958E1,7.384342472E1
1.411065564E1,-2.796513081E0,-2.286263657E1,3.207625580E1,3.948932542E1
1.411565564E1,2.418574333E0,-7.312428474E0,8.015528679E0,1.111619593E1
1.412065564E1,7.191463470E0,2.042998075E0,-1.033746243E1,1.275751219E1
1.412565564E1,8.184496880E0,3.190789461E0,-1.800616646E1,2.003469883E1
1.413065564E1,4.214470863E0,-1.627637863E0,-1.704296875E1,1.763161233E1
1.413565564E1,4.590141773E0,-3.032855988E0,-1.572979259E1,1.666415290E1
1.414065564E1,4.963176727E0,-3.347230911E0,-1.641309929E1,1.747074430E1
1.414565564E1,4.729956627E0,-3.397196293E0,-1.726490402E1,1.822060216E1
1.415065564E1,4.028639793E0,-3.369383097E0,-1.724650955E1,1.802844344E1
1.415565564E1,3.398938179E0,-3.385078430E0,-1.695987320E1,1.762523293E1
1.416065564E1,1.961869121E0,-3.240808725E0,-1.420807076E1,1.470445668E1
1.416565564E1,-1.205747485E0,-2.717185020E0,-6.252147675E0,6.922880324E0
1.417065564E1,-4.957862854E0,-2.378245592E0,4.528361320E0,7.123377880E0
1.417565564E1,-7.865715981E0,-2.105167866E0,1.404608536E1,1.623557001E1
1.418065564E1,-9.593360901E0,-1.685197830E0,1.748545074E1,2.001533045E1
1.418565564E1,-9.288156509E0,-9.748139381E-1,1.844545555E1,2.067498353E1
1.419065564E1,-7.079547882E0,-1.625313759E-1,1.625489235E1,1.773042413E1
1.419565564E1,-4.271490097E0,2.198932171E-1,1.482841969E1,1.543295212E1
1.420065564E1,-3.898064613E0,-2.947976589E-1,1.107617760E1,1.174578748E1
1.420565564E1,-4.046400070E0,-9.312230349E-1,8.946948051E0,9.863488698E0
1.421065564E1,-3.309697866E0,-1.344880581E0,5.707056046E0,6.733000256E0
1.421565564E1,-2.583004236E0,-1.439048767E0,1.638804436E0,3.380599387E0
1.422065564E1,-2.250037432E0,-1.378245115E0,-1.581650734E0,3.076336634E0
1.422565564E1,-1.934566975E0,-1.671362996E0,-2.263072014E0,3.414307922E0
1.423065564E1,-1.543627858E0,-1.950013161E0,-2.484784126E0,3.515606697E0
1.423565564E1,-9.037060738E-1,-2.243276834E0,-2.268363953E0,3.315788088E0
1.424065564E1,1.541755199E-1,-2.657217979E0,-1.913115978E0,3.277894176E0
1.424565564E1,1.603692055E0,-3.146380186E0,-1.578660965E0,3.868295093E0
1.425065564E1,2.726879358E0,-3.350848913E0,-3.148885250E0,5.345983333E0
1.425565564E1,1.719847441E0,-2.634511948E0,-9.601039886E0,1.010339029E1
1.426065564E1,-8.691556454E-1,-1.041296005E0,-1.625304413E1,1.630954237E1
1.426565564E1,-2.843323231E0,-2.332446575E-1,-1.780501175E1,1.803211949E1
1.427065564E1,-3.289269924E0,-6.586818695E-1,-1.439278984E1,1.477855060E1
1.427565564E1,-2.855205297E0,-1.182433844E0,-1.082713890E1,1.125954190E1
1.428065564E1,-2.496633768E0,-1.263734818E0,-9.845643997E0,1.023557090E1
1.428565564E1,-2.278312922E0,-1.126836181E0,-9.795514107E0,1.011990939E1
1.429065564E1,-2.145813465E0,-9.908020496E-1,-9.821145058E0,1.010153921E1
1.429565564E1,-2.120551109E0,-9.925305843E-1,-9.652647972E0,9.932545839E0
1.430065564E1,-2.164452314E0,-1.334768653E0,-8.080220222E0,8.470916126E0
1.430565564E1,-2.423787594E0,-1.553236961E0,-9.012090683E0,9.460711910E0
1.431065564E1,-1.708903670E0,-1.201936603E0,-7.234148026E0,7.529800861E0
